algorithm,user_id,diversity_mode,solution_rank,preference,cost,time,penalty,nutrition_penalty,diversity_score,breakfast_ids,lunch_dinner_ids,menu_ids,nutrient_totals,dri_limits
SPEA2,2,with_diversity,20,142.0,23.88,547.0,0.548217,0.548217,11,"[70, 42, 74, 22, 36, 44, 55, 13, 20]","[265, 155, 372, 317, 163, 358, 379, 234, 147]","[70, 42, 74, 22, 36, 44, 55, 13, 20, 265, 155, 372, 317, 163, 358, 379, 234, 147]","{""Calcium, Ca"": 1149.3116000000002, ""Copper, Cu"": 1.6720573, ""Iron, Fe"": 19.229165000000002, ""Magnesium, Mg"": 495.76804000000004, ""Manganese, Mn"": 8.4017984, ""Phosphorus, P"": 1702.947, ""Sodium, Na"": 2630.9459, ""Potassium, K"": 4996.4026, ""Zinc, Zn"": 15.026505, ""Carbohydrate, by difference"": 342.76907, ""Fiber, total dietary"": 20.498416, ""Protein"": 70.54406999999999, ""Energy"": 2631.3954, ""Vitamin A"": 1308.53453, ""Vitamin B-6"": 4.1903801000000005, ""Vitamin B-12"": 28.102702, ""Vitamin C, total ascorbic acid"": 417.81263500000006, ""Vitamin D"": 9.4335877, ""Vitamin E (alpha-tocopherol)"": 45.603030000000004, ""Thiamin"": 10.29737, ""Riboflavin"": 4.278236, ""Niacin"": 13.281467, ""Pantothenic acid"": 32.834230000000005, ""Vitamin B-9 Folic acid"": 508.17085000000003, ""Vitamin B-7"": 38.82909399999999, ""Total lipid (fat)"": 121.68781}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,21,126.8,21.94,415.0,0.57404,0.57404,11,"[74, 22, 36, 44, 55, 13, 39]","[200, 190, 331, 252, 358, 367, 284, 353, 336, 245, 266]","[74, 22, 36, 44, 55, 13, 39, 200, 190, 331, 252, 358, 367, 284, 353, 336, 245, 266]","{""Calcium, Ca"": 847.3702780000001, ""Copper, Cu"": 1.6765123000000002, ""Iron, Fe"": 18.394524299999993, ""Magnesium, Mg"": 496.32206999999994, ""Manganese, Mn"": 5.704334299999999, ""Phosphorus, P"": 1237.5100528000003, ""Sodium, Na"": 1920.0482000000002, ""Potassium, K"": 4681.402188, ""Zinc, Zn"": 9.977207100000001, ""Carbohydrate, by difference"": 344.9743, ""Fiber, total dietary"": 19.003123, ""Protein"": 53.81500529999999, ""Energy"": 2580.4634300000002, ""Vitamin A"": 2500.6014799999994, ""Vitamin B-6"": 3.8040400000000005, ""Vitamin B-12"": 17.009169999999997, ""Vitamin C, total ascorbic acid"": 404.56618199999997, ""Vitamin D"": 0.8314079999999999, ""Vitamin E (alpha-tocopherol)"": 44.81716, ""Thiamin"": 4.350446100000001, ""Riboflavin"": 4.656412700000001, ""Niacin"": 16.7885212, ""Pantothenic acid"": 36.74916, ""Vitamin B-9 Folic acid"": 299.30942, ""Vitamin B-7"": 26.0783, ""Total lipid (fat)"": 125.3456402}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,22,118.9,28.83,410.0,1.199354,1.199354,12,"[87, 26, 35, 70, 42, 74, 22, 36, 14]","[350, 269, 294, 404, 277, 112, 331, 266, 245]","[87, 26, 35, 70, 42, 74, 22, 36, 14, 350, 269, 294, 404, 277, 112, 331, 266, 245]","{""Calcium, Ca"": 858.97984, ""Copper, Cu"": 1.2372225000000001, ""Iron, Fe"": 17.417173999999996, ""Magnesium, Mg"": 406.68985999999995, ""Manganese, Mn"": 1.3581120999999998, ""Phosphorus, P"": 845.14214, ""Sodium, Na"": 2174.6452, ""Potassium, K"": 3138.0267999999996, ""Zinc, Zn"": 9.762257900000002, ""Carbohydrate, by difference"": 329.28824000000003, ""Fiber, total dietary"": 14.565954, ""Protein"": 80.41343199999999, ""Energy"": 2753.6311299999998, ""Vitamin A"": 2392.94837, ""Vitamin B-6"": 1.6316693, ""Vitamin B-12"": 21.7540266, ""Vitamin C, total ascorbic acid"": 316.34037299999994, ""Vitamin D"": 0.365222, ""Vitamin E (alpha-tocopherol)"": 30.511060000000008, ""Thiamin"": 1.2713194, ""Riboflavin"": 4.8162601, ""Niacin"": 12.370547199999999, ""Pantothenic acid"": 37.13536, ""Vitamin B-9 Folic acid"": 130.42696999999998, ""Vitamin B-7"": 10.900549999999999, ""Total lipid (fat)"": 133.7890102}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,23,173.1,32.58,545.0,0.594494,0.594494,13,"[35, 70, 42, 74, 22, 36, 44, 55, 13, 3, 12, 92, 7, 76]","[200, 190, 331, 358, 284, 353, 377, 192, 336, 266]","[35, 70, 42, 74, 22, 36, 44, 55, 13, 3, 12, 92, 7, 76, 200, 190, 331, 358, 284, 353, 377, 192, 336, 266]","{""Calcium, Ca"": 1145.857878, ""Copper, Cu"": 1.5559051, ""Iron, Fe"": 21.081373299999992, ""Magnesium, Mg"": 565.5567100000001, ""Manganese, Mn"": 6.0763145, ""Phosphorus, P"": 1213.2139528000002, ""Sodium, Na"": 2170.1362000000004, ""Potassium, K"": 5432.104688, ""Zinc, Zn"": 10.8171731, ""Carbohydrate, by difference"": 343.737692, ""Fiber, total dietary"": 24.914649, ""Protein"": 51.3592753, ""Energy"": 2744.9222500000005, ""Vitamin A"": 2374.3181199999995, ""Vitamin B-6"": 4.1761355, ""Vitamin B-12"": 17.887945999999996, ""Vitamin C, total ascorbic acid"": 436.112785, ""Vitamin D"": 0.8682300999999999, ""Vitamin E (alpha-tocopherol)"": 57.69596, ""Thiamin"": 5.976896099999999, ""Riboflavin"": 4.9697487, ""Niacin"": 12.6175382, ""Pantothenic acid"": 39.778980000000004, ""Vitamin B-9 Folic acid"": 529.9166899999999, ""Vitamin B-7"": 28.15384, ""Total lipid (fat)"": 137.4151002}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,24,137.6,37.84,335.0,0.416867,0.416867,11,"[35, 3, 70, 42, 74, 22, 36, 44, 55, 13, 12, 92, 7, 76]","[270, 316, 168, 265, 266, 161, 336]","[35, 3, 70, 42, 74, 22, 36, 44, 55, 13, 12, 92, 7, 76, 270, 316, 168, 265, 266, 161, 336]","{""Calcium, Ca"": 611.59364, ""Copper, Cu"": 2.0748105999999997, ""Iron, Fe"": 20.614194, ""Magnesium, Mg"": 454.21182999999996, ""Manganese, Mn"": 3.8539464999999997, ""Phosphorus, P"": 1136.5258400000002, ""Sodium, Na"": 2012.2549999999999, ""Potassium, K"": 5976.786900000001, ""Zinc, Zn"": 12.850702, ""Carbohydrate, by difference"": 233.519152, ""Fiber, total dietary"": 37.09279800000001, ""Protein"": 72.73918199999999, ""Energy"": 2422.70645, ""Vitamin A"": 1706.23947, ""Vitamin B-6"": 3.0030548, ""Vitamin B-12"": 12.0822647, ""Vitamin C, total ascorbic acid"": 431.2552319999999, ""Vitamin D"": 0.12146739999999999, ""Vitamin E (alpha-tocopherol)"": 47.17669, ""Thiamin"": 7.4013599999999995, ""Riboflavin"": 3.1361730999999993, ""Niacin"": 17.8793662, ""Pantothenic acid"": 24.1271341, ""Vitamin B-9 Folic acid"": 377.58540999999997, ""Vitamin B-7"": 8.834915999999998, ""Total lipid (fat)"": 137.9839102}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,25,96.1,38.12,180.0,0.866466,0.866466,8,"[36, 51, 3, 8, 52]","[384, 161, 209, 114, 245, 252, 248, 208, 353, 251]","[36, 51, 3, 8, 52, 384, 161, 209, 114, 245, 252, 248, 208, 353, 251]","{""Calcium, Ca"": 1245.3419, ""Copper, Cu"": 1.2790711000000001, ""Iron, Fe"": 20.99051, ""Magnesium, Mg"": 420.79304, ""Manganese, Mn"": 1.4785111000000004, ""Phosphorus, P"": 1038.31798, ""Sodium, Na"": 2588.0225100000007, ""Potassium, K"": 4475.8764, ""Zinc, Zn"": 11.6034001, ""Carbohydrate, by difference"": 343.7653899999999, ""Fiber, total dietary"": 29.744251, ""Protein"": 77.71430000000002, ""Energy"": 2703.9711, ""Vitamin A"": 2009.0280300000002, ""Vitamin B-6"": 2.367728, ""Vitamin B-12"": 23.1556, ""Vitamin C, total ascorbic acid"": 256.0684, ""Vitamin D"": 0.27566799999999997, ""Vitamin E (alpha-tocopherol)"": 26.571009999999994, ""Thiamin"": 2.8691001000000003, ""Riboflavin"": 5.234434, ""Niacin"": 15.610461000000003, ""Pantothenic acid"": 37.04326, ""Vitamin B-9 Folic acid"": 184.92411, ""Vitamin B-7"": 15.39757, ""Total lipid (fat)"": 115.20252}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,26,181.9,33.68,490.0,0.897745,0.897745,14,"[35, 70, 42, 74, 22, 36, 44, 55, 13, 3, 12, 92, 7, 76]","[200, 190, 331, 252, 344, 367, 284, 377, 336, 245, 266]","[35, 70, 42, 74, 22, 36, 44, 55, 13, 3, 12, 92, 7, 76, 200, 190, 331, 252, 344, 367, 284, 377, 336, 245, 266]","{""Calcium, Ca"": 730.0173780000001, ""Copper, Cu"": 1.5776990000000002, ""Iron, Fe"": 17.576623299999994, ""Magnesium, Mg"": 447.14690999999993, ""Manganese, Mn"": 5.818937399999999, ""Phosphorus, P"": 1134.7067528000002, ""Sodium, Na"": 2541.4695, ""Potassium, K"": 5530.449488000001, ""Zinc, Zn"": 9.744433, ""Carbohydrate, by difference"": 342.10082200000005, ""Fiber, total dietary"": 26.107668, ""Protein"": 49.129625299999994, ""Energy"": 2748.4006500000005, ""Vitamin A"": 2921.47453, ""Vitamin B-6"": 4.3207585, ""Vitamin B-12"": 10.276774, ""Vitamin C, total ascorbic acid"": 429.14578499999993, ""Vitamin D"": 0.7667500999999999, ""Vitamin E (alpha-tocopherol)"": 55.11062999999999, ""Thiamin"": 8.372016, ""Riboflavin"": 3.3854246999999997, ""Niacin"": 11.673257199999998, ""Pantothenic acid"": 27.740546000000002, ""Vitamin B-9 Folic acid"": 362.83788000000004, ""Vitamin B-7"": 25.639590000000002, ""Total lipid (fat)"": 137.91419019999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,27,66.6,14.51,205.0,1.504916,1.504916,6,"[56, 27, 35]","[339, 199, 286, 113, 336, 266, 245]","[56, 27, 35, 339, 199, 286, 113, 336, 266, 245]","{""Calcium, Ca"": 578.85844, ""Copper, Cu"": 1.6508603000000002, ""Iron, Fe"": 17.026640999999998, ""Magnesium, Mg"": 290.09381999999994, ""Manganese, Mn"": 7.7783701999999995, ""Phosphorus, P"": 664.2401067, ""Sodium, Na"": 1259.97154, ""Potassium, K"": 3976.5582, ""Zinc, Zn"": 5.454074500000001, ""Carbohydrate, by difference"": 339.16981, ""Fiber, total dietary"": 49.01979200000001, ""Protein"": 49.09435199999999, ""Energy"": 2729.186530000001, ""Vitamin A"": 1095.85198, ""Vitamin B-6"": 1.7835467999999997, ""Vitamin B-12"": 21.608659999999997, ""Vitamin C, total ascorbic acid"": 227.90854199999998, ""Vitamin D"": 3.2419200000000004, ""Vitamin E (alpha-tocopherol)"": 23.14591, ""Thiamin"": 1.6770468, ""Riboflavin"": 19.228860199999996, ""Niacin"": 7.023201199999999, ""Pantothenic acid"": 108.995927, ""Vitamin B-9 Folic acid"": 301.33302, ""Vitamin B-7"": 22.482861, ""Total lipid (fat)"": 137.63766819999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,28,60.8,27.97,155.0,1.790156,1.790156,9,"[62, 90, 75, 84]","[220, 316, 222, 280, 286, 376, 266, 336, 245]","[62, 90, 75, 84, 220, 316, 222, 280, 286, 376, 266, 336, 245]","{""Calcium, Ca"": 715.18474, ""Copper, Cu"": 0.6627641999999999, ""Iron, Fe"": 12.227231000000002, ""Magnesium, Mg"": 210.25771999999998, ""Manganese, Mn"": 1.1216342000000001, ""Phosphorus, P"": 691.5866399999999, ""Sodium, Na"": 2535.17, ""Potassium, K"": 3468.9022, ""Zinc, Zn"": 8.402551, ""Carbohydrate, by difference"": 338.83901000000003, ""Fiber, total dietary"": 28.272602, ""Protein"": 78.46514199999999, ""Energy"": 2720.9500300000004, ""Vitamin A"": 305.48614, ""Vitamin B-6"": 1.338424, ""Vitamin B-12"": 17.87724, ""Vitamin C, total ascorbic acid"": 216.694202, ""Vitamin D"": 8.575278, ""Vitamin E (alpha-tocopherol)"": 22.7703, ""Thiamin"": 3.0712, ""Riboflavin"": 0.6594207000000001, ""Niacin"": 7.523330199999999, ""Pantothenic acid"": 2.74748, ""Vitamin B-9 Folic acid"": 286.44341000000003, ""Vitamin B-7"": 4.2291, ""Total lipid (fat)"": 136.83038019999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,2,with_diversity,29,152.0,25.53,687.0,0.688234,0.688234,11,"[3, 4, 70, 42, 74, 22, 36, 44, 55, 90]","[402, 147, 383, 353, 200, 206, 276, 282, 217, 266, 336, 245]","[3, 4, 70, 42, 74, 22, 36, 44, 55, 90, 402, 147, 383, 353, 200, 206, 276, 282, 217, 266, 336, 245]","{""Calcium, Ca"": 1086.3810399999998, ""Copper, Cu"": 1.5016411, ""Iron, Fe"": 20.422106999999997, ""Magnesium, Mg"": 550.76806, ""Manganese, Mn"": 7.8366069, ""Phosphorus, P"": 1533.6746400000004, ""Sodium, Na"": 2473.5434999999998, ""Potassium, K"": 4692.393000000001, ""Zinc, Zn"": 14.100251100000003, ""Carbohydrate, by difference"": 341.04498000000007, ""Fiber, total dietary"": 22.352519, ""Protein"": 65.282892, ""Energy"": 2655.4160300000003, ""Vitamin A"": 1356.1824700000002, ""Vitamin B-6"": 4.207228999999999, ""Vitamin B-12"": 16.715005399999995, ""Vitamin C, total ascorbic acid"": 243.42448, ""Vitamin D"": 1.0693153, ""Vitamin E (alpha-tocopherol)"": 45.11769, ""Thiamin"": 6.7132761, ""Riboflavin"": 4.6581682, ""Niacin"": 9.8882102, ""Pantothenic acid"": 33.909059, ""Vitamin B-9 Folic acid"": 386.73434000000003, ""Vitamin B-7"": 36.130009, ""Total lipid (fat)"": 136.00642019999998}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
